140921 195029.560|CONFIG|Thread-5|setFileHandlers|Now logging to C:\Users\Qasim\Documents\CMUQ WORK\Fall 2014\Competition Progg\pc2-9.2.3\bin\logs directory.
140921 204550.156|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #8 TEAM13 @ site 1 -> SERVER0 @ site 1
140921 204550.157|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #8 TEAM13 @ site 1 -> SERVER0 @ site 1
140921 204550.206|INFO|Thread-26|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #244 SERVER0 @ site 1 -> TEAM13 @ site 1
140921 204550.207|INFO|Thread-26|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #244 ) recieveObject
140921 204550.207|INFO|Thread-26|dumpPacket|  From: SERVER0 @ site 1 (pc2 @ 127.0.1.1) (Contest Id: Default-4328894082184257867)
140921 204550.207|INFO|Thread-26|dumpPacket|    To: TEAM13 @ site 1
140921 204550.208|INFO|Thread-26|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 29 NEW6152492 ms from TEAM13 @ site 1 id Run--765788071645727322
140921 204550.208|INFO|Thread-26|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #244 SERVER0 @ site 1 -> TEAM13 @ site 1
140921 204550.208|INFO|Thread-26|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #244 ) handlePacket
140921 204550.208|INFO|Thread-26|dumpPacket|  From: SERVER0 @ site 1 (pc2 @ 127.0.1.1) (Contest Id: Default-4328894082184257867)
140921 204550.208|INFO|Thread-26|dumpPacket|    To: TEAM13 @ site 1
140921 204550.208|INFO|Thread-26|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 29 NEW6152492 ms from TEAM13 @ site 1 id Run--765788071645727322
140921 204551.411|INFO|Thread-26|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #244 SERVER0 @ site 1 -> TEAM13 @ site 1
140921 204647.757|INFO|Thread-27|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #250 SERVER0 @ site 1 -> TEAM13 @ site 1
140921 204647.757|INFO|Thread-27|dumpPacket|Packet RUN_JUDGEMENT (Seq #250 ) recieveObject
140921 204647.758|INFO|Thread-27|dumpPacket|  From: SERVER0 @ site 1 (pc2 @ 127.0.1.1) (Contest Id: Default-4328894082184257867)
140921 204647.758|INFO|Thread-27|dumpPacket|    To: TEAM13 @ site 1
140921 204647.758|INFO|Thread-27|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
140921 204647.758|INFO|Thread-27|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE1 @ site 1 judgement No - Run-time Error--4909215140048574841 id JudgementRecord-6990138455410712534
140921 204647.758|INFO|Thread-27|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 29 JUDGED6152492 ms from TEAM13 @ site 1 id Run--765788071645727322
140921 204647.758|INFO|Thread-27|info|handlePacket start Packet[RUN_JUDGEMENT] #250 SERVER0 @ site 1 -> TEAM13 @ site 1
140921 204647.758|INFO|Thread-27|dumpPacket|Packet RUN_JUDGEMENT (Seq #250 ) handlePacket
140921 204647.759|INFO|Thread-27|dumpPacket|  From: SERVER0 @ site 1 (pc2 @ 127.0.1.1) (Contest Id: Default-4328894082184257867)
140921 204647.759|INFO|Thread-27|dumpPacket|    To: TEAM13 @ site 1
140921 204647.759|INFO|Thread-27|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
140921 204647.759|INFO|Thread-27|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE1 @ site 1 judgement No - Run-time Error--4909215140048574841 id JudgementRecord-6990138455410712534
140921 204647.759|INFO|Thread-27|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 29 JUDGED6152492 ms from TEAM13 @ site 1 id Run--765788071645727322
140921 204655.826|INFO|Thread-27|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #250 SERVER0 @ site 1 -> TEAM13 @ site 1
140921 205233.502|INFO|AWT-EventQueue-0|testOrSubmitRun|submitRun for C - Poker Hands Python file: C:\Users\Qasim\Documents\CMUQ WORK\Fall 2014\Competition Progg\five\PrC.py
140921 205233.504|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #9 TEAM13 @ site 1 -> SERVER0 @ site 1
140921 205233.504|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #9 TEAM13 @ site 1 -> SERVER0 @ site 1
140921 205233.547|INFO|Thread-29|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #256 SERVER0 @ site 1 -> TEAM13 @ site 1
140921 205233.547|INFO|Thread-29|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #256 ) recieveObject
140921 205233.547|INFO|Thread-29|dumpPacket|  From: SERVER0 @ site 1 (pc2 @ 127.0.1.1) (Contest Id: Default-4328894082184257867)
140921 205233.547|INFO|Thread-29|dumpPacket|    To: TEAM13 @ site 1
140921 205233.548|INFO|Thread-29|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 30 NEW6555854 ms from TEAM13 @ site 1 id Run-2263300793183176416
140921 205233.548|INFO|Thread-29|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #256 SERVER0 @ site 1 -> TEAM13 @ site 1
140921 205233.548|INFO|Thread-29|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #256 ) handlePacket
140921 205233.548|INFO|Thread-29|dumpPacket|  From: SERVER0 @ site 1 (pc2 @ 127.0.1.1) (Contest Id: Default-4328894082184257867)
140921 205233.548|INFO|Thread-29|dumpPacket|    To: TEAM13 @ site 1
140921 205233.548|INFO|Thread-29|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 30 NEW6555854 ms from TEAM13 @ site 1 id Run-2263300793183176416
140921 205234.186|INFO|Thread-29|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #256 SERVER0 @ site 1 -> TEAM13 @ site 1
140921 205444.940|INFO|Thread-30|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #260 SERVER0 @ site 1 -> TEAM13 @ site 1
140921 205444.941|INFO|Thread-30|dumpPacket|Packet RUN_JUDGEMENT (Seq #260 ) recieveObject
140921 205444.941|INFO|Thread-30|dumpPacket|  From: SERVER0 @ site 1 (pc2 @ 127.0.1.1) (Contest Id: Default-4328894082184257867)
140921 205444.942|INFO|Thread-30|dumpPacket|    To: TEAM13 @ site 1
140921 205444.942|INFO|Thread-30|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
140921 205444.943|INFO|Thread-30|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE1 @ site 1 judgement No - Compilation Error-5624870967302119305 id JudgementRecord--7572148466489828805
140921 205444.943|INFO|Thread-30|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 30 JUDGED6555854 ms from TEAM13 @ site 1 id Run-2263300793183176416
140921 205444.944|INFO|Thread-30|info|handlePacket start Packet[RUN_JUDGEMENT] #260 SERVER0 @ site 1 -> TEAM13 @ site 1
140921 205444.944|INFO|Thread-30|dumpPacket|Packet RUN_JUDGEMENT (Seq #260 ) handlePacket
140921 205444.945|INFO|Thread-30|dumpPacket|  From: SERVER0 @ site 1 (pc2 @ 127.0.1.1) (Contest Id: Default-4328894082184257867)
140921 205444.946|INFO|Thread-30|dumpPacket|    To: TEAM13 @ site 1
140921 205444.946|INFO|Thread-30|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
140921 205444.947|INFO|Thread-30|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE1 @ site 1 judgement No - Compilation Error-5624870967302119305 id JudgementRecord--7572148466489828805
140921 205444.947|INFO|Thread-30|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 30 JUDGED6555854 ms from TEAM13 @ site 1 id Run-2263300793183176416
140921 205447.407|INFO|Thread-30|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #260 SERVER0 @ site 1 -> TEAM13 @ site 1
140921 205806.418|INFO|AWT-EventQueue-0|testOrSubmitRun|submitRun for C - Poker Hands Python file: C:\Users\Qasim\Documents\CMUQ WORK\Fall 2014\Competition Progg\five\PrC.py
140921 205806.420|INFO|AWT-EventQueue-0|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #10 TEAM13 @ site 1 -> SERVER0 @ site 1
140921 205806.421|INFO|AWT-EventQueue-0|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #10 TEAM13 @ site 1 -> SERVER0 @ site 1
140921 205806.498|INFO|Thread-32|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #278 SERVER0 @ site 1 -> TEAM13 @ site 1
140921 205806.499|INFO|Thread-32|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #278 ) recieveObject
140921 205806.499|INFO|Thread-32|dumpPacket|  From: SERVER0 @ site 1 (pc2 @ 127.0.1.1) (Contest Id: Default-4328894082184257867)
140921 205806.500|INFO|Thread-32|dumpPacket|    To: TEAM13 @ site 1
140921 205806.501|INFO|Thread-32|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 33 NEW6888772 ms from TEAM13 @ site 1 id Run-5759609202365963277
140921 205806.501|INFO|Thread-32|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #278 SERVER0 @ site 1 -> TEAM13 @ site 1
140921 205806.502|INFO|Thread-32|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #278 ) handlePacket
140921 205806.502|INFO|Thread-32|dumpPacket|  From: SERVER0 @ site 1 (pc2 @ 127.0.1.1) (Contest Id: Default-4328894082184257867)
140921 205806.503|INFO|Thread-32|dumpPacket|    To: TEAM13 @ site 1
140921 205806.504|INFO|Thread-32|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 33 NEW6888772 ms from TEAM13 @ site 1 id Run-5759609202365963277
140921 205807.146|INFO|Thread-32|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #278 SERVER0 @ site 1 -> TEAM13 @ site 1
140921 210031.536|INFO|Thread-33|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #288 SERVER0 @ site 1 -> TEAM13 @ site 1
140921 210031.537|INFO|Thread-33|dumpPacket|Packet RUN_JUDGEMENT (Seq #288 ) recieveObject
140921 210031.538|INFO|Thread-33|dumpPacket|  From: SERVER0 @ site 1 (pc2 @ 127.0.1.1) (Contest Id: Default-4328894082184257867)
140921 210031.538|INFO|Thread-33|dumpPacket|    To: TEAM13 @ site 1
140921 210031.539|INFO|Thread-33|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
140921 210031.539|INFO|Thread-33|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE1 @ site 1 judgement No - Compilation Error-5624870967302119305 id JudgementRecord-518493114549920720
140921 210031.540|INFO|Thread-33|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 33 JUDGED6888772 ms from TEAM13 @ site 1 id Run-5759609202365963277
140921 210031.541|INFO|Thread-33|info|handlePacket start Packet[RUN_JUDGEMENT] #288 SERVER0 @ site 1 -> TEAM13 @ site 1
140921 210031.541|INFO|Thread-33|dumpPacket|Packet RUN_JUDGEMENT (Seq #288 ) handlePacket
140921 210031.542|INFO|Thread-33|dumpPacket|  From: SERVER0 @ site 1 (pc2 @ 127.0.1.1) (Contest Id: Default-4328894082184257867)
140921 210031.542|INFO|Thread-33|dumpPacket|    To: TEAM13 @ site 1
140921 210031.543|INFO|Thread-33|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
140921 210031.543|INFO|Thread-33|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE1 @ site 1 judgement No - Compilation Error-5624870967302119305 id JudgementRecord-518493114549920720
140921 210031.544|INFO|Thread-33|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 33 JUDGED6888772 ms from TEAM13 @ site 1 id Run-5759609202365963277
140921 210040.244|INFO|Thread-33|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #288 SERVER0 @ site 1 -> TEAM13 @ site 1
